duration,gross,movie_title,budget,movie_facebook_likes
95,56729973,Saw V,10800000,0
96,,Machine Gun McCain,,85
97,,LOL,11000000,18000
118,399879,Jindabyne,15000000,302
193,3275443,Kabhi Alvida Naa Kehna,700000000,659
97,18535191,An Ideal Husband,14000000,646
98,23838,The Last Days on Mars,7000000,0
103,22160085,Darkness,10600000,1000
161,56715371,2001: A Space Odyssey,12000000,24000
120,434949459,E.T. the Extra-Terrestrial,10500000,34000
97,11043445,In the Land of Women,10000000,1000
97,,The Blue Butterfly,12500000,392
99,125169,There Goes My Baby,10500000,119
24,,Lovesick            ,,0
144,1165104,Housefull,,250
111,1066555,September Dawn,11000000,411
145,5669081,For Greater Glory: The True Story of Cristiada,10818775,0
106,,La Famille Bélier,11000000,0
126,138339411,Good Will Hunting,10000000,31000
106,,Misconduct,11000000,0
121,80150343,Saw III,10000000,0
117,85300000,Stripes,10000000,0
98,68353550,Bring It On,10000000,0
109,78845130,The Purge: Election Year,10000000,0
95,63319509,She's All That,10000000,0
109,47536959,Precious,10000000,12000
96,63270259,Saw IV,10000000,0
101,55865715,White Noise,10000000,0
107,63231524,Madea's Family Reunion,6000000,676
119,52293982,The Color of Money,13800000,0
178,,The Longest Day,10000000,0
100,50752337,The Mighty Ducks,10000000,0
98,110175871,The Grudge,10000000,4000
92,38624000,Happy Gilmore,12000000,0
90,37470017,Jeepers Creepers,10000000,0
90,40485039,Bill & Ted's Excellent Adventure,10000000,0
153,16800000,Oliver!,10000000,0
124,46377022,The Best Exotic Marigold Hotel,10000000,48000
82,36696761,Recess: School's Out,23000000,227
107,36200000,Mad Max Beyond Thunderdome,12305523,0
75,,Commando,10000000,0
97,35794166,The Boy,10000000,20000
80,33583175,Devil,10000000,16000
85,32983713,Friday After Next,20000000,981
97,52200504,Insidious: Chapter 3,10000000,29000
109,33000000,The Last Dragon,10000000,0
104,30093107,Snatch,6000000,27000
140,32101000,The Lawnmower Man,10000000,0
90,31487293,Nick and Norah's Infinite Playlist,9000000,0
130,30651422,Dogma,10000000,10000
98,30306281,The Banger Sisters,10000000,744
101,29500000,Twilight Zone: The Movie,10000000,0
114,30050028,Road House,17000000,0
100,29392418,A Low Down Dirty Shame,10000000,368
85,28563926,Swimfan,8500000,720
103,28435406,Employee of the Month,12000000,0
100,25339117,Can't Hardly Wait,10000000,0
114,25600000,The Outsiders,10000000,10000
102,,Pete's Dragon,65000000,21000
103,,The Dead Zone,10000000,0
97,27736779,Sinister 2,10000000,13000
116,24397469,Sparkle,17000000,0
96,20384136,Valentine,10000000,0
98,25464480,The Fourth Kind,10000000,15000
105,20338609,A Prairie Home Companion,10000000,683
123,18272447,Sugar Hill,10000000,331
107,,Invasion U.S.A.,10000000,0
112,17378977,Roll Bounce,,997
93,17096053,Rushmore,9000000,5000
97,21371425,Skyline,10000000,13000
122,33071558,The Second Best Exotic Marigold Hotel,10000000,21000
101,17655201,Kit Kittredge: An American Girl,10000000,851
100,16247775,The Perfect Man,25000000,767
129,16153600,Mo' Better Blues,10000000,720
81,16033556,Kung Pow: Enter the Fist,10000000,0
96,16667084,Tremors,11000000,11000
84,15417771,Wrong Turn,12600000,0
100,,The Long Riders,10000000,680
110,15156200,The Corruptor,30000000,328
130,21589307,Mud,10000000,27000
84,20339754,Reno 911!: Miami,10000000,441
106,28873374,One Direction: This Is Us,10000000,0
89,15102127,"The Goods: Live Hard, Sell Hard",,0
76,13684949,Hey Arnold! The Movie,3000000,227
99,14597405,My Week with Marilyn,6400000,17000
96,12570442,The Matador,10000000,808
104,12514138,Love Jones,10000000,1000
108,43771291,The Gift,5000000,15000
108,11703287,End of the Spear,10000000,1000
87,11560259,Get Over It,22000000,0
89,10824921,Office Space,10000000,16000
97,10561238,Drop Dead Gorgeous,10000000,0
106,14479776,Big Eyes,10000000,20000
100,9801782,Very Bad Things,10000000,0
89,8070311,Sleepover,10000000,0
114,,Body Double,10000000,0
95,8460995,MacGruber,10000000,0
97,8111360,Dirty Pretty Things,10000000,0
94,8828771,Movie 43,6000000,25000
103,67631157,The Tourist,100000000,25000
95,7563670,Over Her Dead Body,10000000,518
101,6619173,Seeking a Friend for the End of the World,10000000,25000
87,6857503,Cedar Rapids,,0
40,,Bones            ,,0
101,6712241,American History X,7500000,35000
82,6842058,The Collection,10000000,14000
74,6491350,Teacher's Pet,10000000,49
130,9473382,The Red Violin,10000000,0
112,6197866,The Straight Story,10000000,0
96,6044618,Deuces Wild,10000000,398
89,7764027,Bad Words,10000000,0
100,5998971,"Run, Fatboy, Run",,0
78,,Heartbeeps,10000000,425
121,21569041,Black or White,9000000,0
85,4356743,On the Line,16000000,0
120,5484375,Rescue Dawn,10000000,0
106,5348317,Danny Collins,10000000,0
83,4244155,"Jeff, Who Lives at Home",10000000,0
120,5004648,I Am Love,10000000,0
111,3333823,Atlas Shrugged II: The Strike,10000000,0
100,3275585,Romeo Is Bleeding,11500000,561
89,3193102,The Limey,9000000,944
115,54557348,Crash,6500000,18000
135,3041803,The House of Mirth,10000000,345
92,3060858,Malone,10000000,208
120,1055654,Peaceful Warrior,10000000,0
97,2331318,Bucky Larson: Born to Be a Star,10000000,0
135,2185266,Bamboozled,10000000,1000
93,26583369,The Forest,10000000,10000
118,800000,Sphinx,14000000,106
97,7574066,While We're Young,10000000,0
98,1754319,A Better Life,10000000,0
98,1641788,Spider,8000000,0
101,1631839,Gun Shy,10000000,242
132,1309849,Nicholas Nickleby,10000000,0
106,1939441,The Iceman,10000000,20000
55,447093,Dekalog            ,,0
168,,Krrish,10000000,533
87,1276984,Cecil B. DeMented,10000000,795
98,1987762,Killer Joe,11000000,12000
96,1474508,The Joneses,5000000,0
104,1011054,Owning Mahowny,10000000,0
93,900926,The Brothers Solomon,10000000,319
95,866778,My Blueberry Nights,10000000,0
119,836641,Illuminata,,74
89,598645,Swept Away,10000000,725
107,578527,"War, Inc.",10000000,883
85,488872,Shaolin Soccer,10000000,0
93,365734,The Brown Bunny,10000000,952
101,231417,The Swindle,60000000,33
103,3093491,Rosewater,5000000,5000
101,244465,The Chambermaid on the Titanic,,85
123,756452,Coriolanus,,12000
111,228524,Imaginary Heroes,4000000,345
86,226792,High Heels and Low Lifes,10000000,117
99,221210,World's Greatest Dad,,0
90,136432,Severance,5000000,0
82,131617,Edmond,10000000,661
110,152857,Welcome to the Rileys,,0
83,126247,Police Academy: Mission to Moscow,6200000,321
128,82739,Blood Done Sign My Name,,503
125,169379,"Cinco de Mayo, La Batalla",10000000,874
97,,Elsa & Fred,10000000,0
86,15447,An Alan Smithee Film: Burn Hollywood Burn,10000000,89
91,19348,The Open Road,10000000,370
90,100503,The Good Guy,8000000,1000
90,92900,Motherhood,5000000,546
94,140987,Free Style,,58
112,,Strangerland,10000000,0
85,,The Janky Promoters,,402
93,5561,Blonde Ambition,10000000,160
104,3607,The Oxford Murders,10000000,0
94,,The Reef,,0
85,70527,Eulogy,6500000,376
99,,White Noise 2: The Light,10000000,509
91,,You Got Served: Beat the World,10000000,0
117,,Fifty Dead Men Walking,6000000,0
85,,Jungle Shuffle,10000000,186
106,,Adam Resurrected,10000000,589
81,11835,Of Horses and Men,10000000,1000
100,,It's a Wonderful Afterlife,10000000,695
90,,The Devil's Tomb,10000000,486
116,,Partition,10000000,746
84,,Good Intentions,10000000,119
135,128486,"The Good, the Bad, the Weird",10000000,0
84,,Nurse 3D,10000000,0
89,,Gunless,10000000,850
107,16025394,Adventureland,,0
144,2483955,The Lost City,9600000,957
98,57176582,Next Friday,9500000,0
94,,American Heist,10000000,0
117,43100000,You Only Live Twice,9500000,0
102,,Plastic,10000000,1000
127,225377,Amour,8900000,33000
98,14114488,Poltergeist III,10500000,616
88,,Re-Kill,9500000,898
197,46300000,"It's a Mad, Mad, Mad, Mad World",9400000,0
121,12899702,Volver,,0
90,,Heavy Metal,9300000,0
89,113155,Gentlemen Broncos,,0
104,2600000,Richard III,6000000,0
94,,Into the Grizzly Maze,10000000,0
90,1602466,Kites,600000000,0
130,3029870,Melancholia,7400000,50000
92,,Red Dog,8500000,10000
176,3047539,Jab Tak Hai Jaan,7217600,12000
116,78900000,Alien,11000000,23000
88,30859000,The Texas Chain Saw Massacre,83532,0
106,3571735,The Runaways,10000000,0
181,50000000,Fiddler on the Roof,9000000,0
130,63600000,Thunderball,9000000,0
93,,Detention,10000000,0
110,,Loose Cannons,,0
123,36049108,Set It Off,9000000,0
120,34074895,The Best Man,9000000,0
87,33244684,Child's Play,9000000,0
123,24530513,Sicko,9000000,0
103,71519230,The Purge: Anarchy,9000000,15000
91,20035310,Down to You,9000000,580
88,18225165,Harold & Kumar Go to White Castle,9000000,0
126,17804273,The Contender,20000000,1000
120,16938179,Boiler Room,8000000,0
116,90400000,Trading Places,,0
94,16235293,Black Christmas,9000000,0
85,11827301,Breakin' All the Rules,,266
137,10161099,Henry V,9000000,0
114,6610326,The Savages,,0
76,6126237,Chasing Papi,,419
119,6047856,The Way of the Gun,8500000,1000
99,4681503,Igby Goes Down,9000000,838
79,4350774,PCU,8000000,0
114,3420871,The Ultimate Gift,,0
30,,The Bold and the Beautiful            ,,748
91,,The Ice Pirates,9000000,0
95,2955039,Gracie,9000000,313
103,1530535,Trust the Man,9000000,215
92,4881867,Hamlet 2,9000000,1000
124,1043487,Velvet Goldmine,,0
156,770629,The Wailing,,0
84,11860839,Glee: The 3D Concert Movie,9000000,0
300,454255,The Legend of Suriyothai,400000000,124
120,349618,Two Evil Eyes,9000000,375
98,,Barbecue,,348
121,112935,All or Nothing,9000000,484
97,883887,Princess Kaiulani,9000000,0
86,13751,Opal Dream,11400000,135
93,,Heist,19000000,0
45,145109,Flame and Citron,45000000,0
97,1046166,Undiscovered,9000000,128
102,,Red Riding: In the Year of Our Lord 1974,,0
105,2874,The Girl on the Train,,120
103,,Veronika Decides to Die,9000000,3000
93,174635000,Crocodile Dundee,8800000,0
76,,"Ultramarines: A Warhammer 40,000 Movie",,0
90,,The I Inside,8800000,458
122,,Beneath Hill 60,9000000,0
127,171320,Polisse,,0
84,14373825,Awake,8600000,0
23,,Star Wars: The Clone Wars            ,,2000
96,162,Skin Trade,9000000,0
97,32222567,The Lost Boys,,19000
112,39462438,Crazy Heart,7000000,0
125,29200000,The Rose,8500000,1000
96,21564616,Baggage Claim,8500000,0
98,,Barbarella,9000000,0
92,,Shipwrecked,60000000,278
103,14879556,Election,8000000,0
122,13569248,The Namesake,,0
101,34017854,The DUFF,8500000,8000
104,4273372,Glitter,22000000,0
101,,The Haunting in Connecticut 2: Ghosts of Georgia,9000000,0
135,,Silmido,8000000,387
119,4440055,Bright Star,8500000,0
128,4018695,My Name Is Khan,12000000,27000
107,80000000,Footloose,8200000,0
106,6262942,All Is Lost,9000000,18000
126,1997807,Limbo,8000000,196
128,1207007,Namastey London,,341
127,1829142,The Wind That Shakes the Barley,,0
160,3827466,Yeh Jawaani Hai Deewani,,0
126,90800000,The Karate Kid,8000000,0
171,,Quo Vadis,7623000,1000
150,140244,Repo! The Genetic Opera,8500000,8000
122,,Valley of the Wolves: Iraq,8300000,467
178,107930000,Pulp Fiction,8000000,45000
95,76657000,The Muppet Movie,,0
117,32279955,Nightcrawler,8500000,65000
119,4992159,Club Dread,8550000,713
174,163214286,The Sound of Music,8200000,15000
111,69800000,Splash,8000000,0
101,59889948,Little Miss Sunshine,8000000,15000
89,52287414,Stand by Me,8000000,24000
113,45063889,28 Days Later...,8000000,11000
95,40066497,You Got Served,8000000,0
112,36500000,Escape from Alcatraz,8000000,0
109,27362712,Brown Sugar,8000000,0
108,34746109,A Thin Line Between Love and Hate,8000000,559
100,34963967,50/50,8000000,40000
90,25926543,Shutter,8000000,0
130,,Creepshow,8000000,0
94,26049082,That Awkward Moment,8000000,0
93,,Modern Problems,8000000,495
80,,Kicks,,240
111,22551000,Much Ado About Nothing,8000000,0
142,22800000,On Her Majesty's Secret Service,7000000,0
60,,The Player            ,,0
107,18090181,New Nightmare,8000000,0
91,17843379,Drive Me Crazy,8000000,0
112,18811135,Akeelah and the Bee,,0
82,17278980,Half Baked,8000000,0
97,16699684,New in Town,8000000,0
128,50815288,Syriana,50000000,0
102,15047419,American Psycho,7000000,18000
93,14015786,The Good Girl,5000000,938
116,,Bon Cop Bad Cop,8000000,758
138,10269307,The Boondock Saints II: All Saints Day,8000000,0
117,,The City of Your Final Destination,8300000,638
93,17536788,Enough Said,8000000,12000
92,58401464,Easy A,8000000,19000
110,8880705,The Inkwell,,160
92,8279017,Shadow of the Vampire,8000000,0
104,10106233,Prom,8000000,0
98,,The Pallbearer,8000000,125
89,4692814,Held Up,8000000,77
92,5018450,Woman on Top,8000000,859
140,25967000,Howards End,,788
60,,Preacher            ,,18000
90,3442820,Anomalisa,8000000,0
129,3205244,Another Year,10000000,0
111,3076425,8 Women,8000000,0
79,2275557,Showdown in Little Tokyo,8000000,0
104,1789892,Clay Pigeons,8000000,515
101,6350058,It's Kind of a Funny Story,8000000,20000
113,1094798,Made in Dagenham,7200000,0
92,1071240,When Did You Last See Your Father?,8000000,429
106,532190,Prefontaine,8000000,0
98,,The Wicked Lady,8000000,79
75,686383,The Secret of Kells,6500000,11000
104,16168741,Begin Again,8000000,43000
108,568695,Down in the Valley,8000000,412
99,398420,Brooklyn Rules,8000000,226
180,,Restless,,434
109,336456,The Singing Detective,8000000,494
111,146083,The Land Girls,,75
93,298110,Fido,8000000,0
99,127144,The Wendell Baker Story,8000000,143
98,117190,Wild Target,8000000,0
95,108662,Pathology,8000000,3000
142,,Wuthering Heights            ,,0
107,53481,10th & Wolf,8000000,294
102,23106,Dear Wendy,50000000,532
97,52961,Aloft,8000000,675
124,439162,Akira,1100000000,0
97,,The Death and Life of Bobby Z,22000000,0
124,,The Rocket: The Legend of Rocket Richard,8000000,520
96,,Swelter,8000000,438
114,50000,My Lucky Star,,81
90,671240,Imagine Me & You,7900000,0
104,,Mr. Church,8000000,205
102,10105505,Swimming Pool,,0
93,,Green Street 3: Never Back Down,,0
90,882290,The Blood of Heroes,10000000,999
106,,Code of Honor,8000000,689
99,106593296,Driving Miss Daisy,7500000,3000
115,43490057,Soul Food,7500000,508
89,32333860,Rumble in the Bronx,7500000,0
101,,Far from Men,7700000,2000
92,24792061,Thank You for Smoking,6500000,0
94,17544812,Hostel: Part II,10000000,0
100,12574715,An Education,4500000,12000
106,10281585,Shopgirl,,1000
109,5100000,The Hotel New Hampshire,7500000,345
105,10460089,Narc,7500000,1000
102,4239767,Men with Brooms,7500000,0
97,4131640,Witless Protection,7500000,140
118,3347439,The Work and the Glory,7500000,31
92,10814185,Extract,8000000,0
112,533344,Masked and Anonymous,,655
103,206400,Alias Betty,50000000,26
93,197148,Code 46,7500000,0
101,,Outside Bet,7500000,223
115,54557348,Crash,6500000,18000
113,3014541,Albert Nobbs,8000000,0
95,,Black November,7500000,389
153,872643,Ta Ra Rum Pum,6000000,108
89,4443403,Persepolis,7300000,14000
92,,The Hole,12000000,0
107,,The Wave,5000000,25000
118,1330827,The Neon Demon,7000000,0
97,1818681,Harry Brown,7300000,0
156,336530303,Spider-Man 3,258000000,0
100,12610552,The Omega Code,7500000,129
96,143492840,Juno,7500000,10000
104,,Pound of Flesh,7500000,0
120,43800000,Diamonds Are Forever,7200000,0
175,134821952,The Godfather,6000000,43000
95,94900000,Flashdance,4000000,0
95,32391374,500 Days of Summer,7500000,40000
121,40158000,The Piano,7000000,0
110,113709992,Magic Mike,7000000,54000
96,32131483,Darkness Falls,11000000,2000
121,35400000,Live and Let Die,7000000,0
95,34099640,My Dog Skip,5000000,0
112,31973840,"Definitely, Maybe",,0
112,37295394,Jumping the Broom,6600000,0
143,144812796,The Great Gatsby,105000000,115000
93,31501218,"Good Night, and Good Luck.",7500000,0
110,28747570,Capote,7000000,0
104,25625110,Desperado,7000000,0
115,403932,The Claim,20000000,141
53,,Fargo            ,,61000
119,25000000,Logan's Run,9000000,0
125,21000000,The Man with the Golden Gun,13000000,2000
96,20257000,Action Jackson,7000000,978
100,26005908,The Descent,3500000,10000
46,18642318,Michael Jordan to the Max,,407
89,15818967,Devil's Due,7000000,0
92,14891000,Flirting with Disaster,7000000,824
109,16901126,The Devil's Rejects,7000000,0
44,,Buffy the Vampire Slayer            ,2300000,6000
103,17474107,Dope,7000000,23000
95,14003141,In Too Deep,7000000,375
143,304360277,Skyfall,200000000,80000
105,12583510,House of 1000 Corpses,7000000,0
79,,Alien Zone,350000,44
106,9190525,A Serious Man,7000000,10000
100,9176553,Get Low,7500000,0
103,9094451,Warlock,7000000,0
116,14612840,Beyond the Lights,7000000,0
99,9166863,A Single Man,7000000,16000
164,8373585,The Last Temptation of Christ,7000000,0
96,7292175,Outside Providence,7000000,0
122,6601079,Bride & Prejudice,7000000,0
94,6165429,Rabbit-Proof Fence,6000000,0
93,5694308,Who's Your Caddy?,7000000,446
96,5430822,Split Second,7000000,0
60,,Nikita            ,,0
113,4720371,The Other Side of Heaven,7000000,650
60,,Dark Angel            ,,0
192,2921738,Veer-Zaara,7000000,2000
99,2344847,Redbelt,7000000,0
91,7455447,Cyrus,7000000,0
100,2148212,A Dog of Flanders,7000000,157
105,2062066,Auto Focus,7000000,357
99,1654367,Factory Girl,7000000,3000
112,1738692,We Need to Talk About Kevin,7000000,38000
100,2209479,The Christmas Candle,,962
99,1889522,The Mighty Macs,7000000,797
100,,Losin' It,7000000,168
125,1110286,Mother and Child,4825000,0
107,1000000,March or Die,9000000,122
107,700000,Les visiteurs,50000000,0
97,1768416,Somewhere,7000000,0
105,1425993,I Hope They Serve Beer in Hell,,0
95,306715,Chairman of the Board,10000000,724
106,382946,Hesher,7000000,19000
93,518134,Dom Hemingway,,0
103,236266,Gerry,3500000,0
96,196067,The Heart of Me,7000000,97
103,532988,Freeheld,7000000,0
108,453079,The Extra Man,7000000,916
177,,Hard to Be a God,7000000,1000
118,46451,Ca$h,7000000,694
97,233103,Wah-Wah,7000000,311
102,,The Boondock Saints,7000000,16000
92,,Z Storm,7000000,55
88,,Twixt,7000000,0
80,,Snow Queen,7000000,453
45,,Alpha and Omega 4: The Legend of the Saw Toothed Cave,7000000,41
115,41400000,Pale Rider,6900000,0
